0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-20.055038,-27.10503,-30.831379,-32.140877,-35.219513,-35.643486,-38.342262,-39.659924,-43.469833,-47.768806,-43.83043,-49.657036,-48.72267,-49.80047,-50.25786,-53.079273,-56.504616,-64.25656,-64.80941,-61.60473,-67.830284,-66.24606,-71.8624,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.454512,-29.638783,-32.050816,-29.616024,-36.36564,-33.865707,-36.59895,-40.134285,-39.535034,-39.825428,-44.53057,-48.83378,-44.523407,-46.050606,-49.68863,-48.92794,-53.801174,-54.372105,-54.22123,-59.337143,-60.152657,-63.918232,-70.46496,-75.605225,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.404541,-31.6876,-29.550781,-32.682354,-36.040337,-39.63683,-39.12809,-44.637383,-43.314213,-44.863213,-44.984406,-49.34199,-48.108078,-49.268974,-54.554817,-56.972744,-60.55133,-65.63139,-63.360317,-65.81359,-60.212975,-65.355835,-75.16948,-71.45788,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.12435,-30.173006,-30.494972,-33.50627,-38.582344,-40.664318,-40.833534,-43.732838,-43.288055,-45.660748,-45.47408,-46.33725,-49.277702,-48.45639,-56.046303,-53.69272,-58.122414,-61.254044,-59.14481,-65.234924,-66.05197,-69.83779,-75.23674,-73.59794,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.704857,-29.13559,-29.569283,-35.88015,-38.287815,-36.862278,-42.082836,-42.153408,-43.63417,-46.653862,-49.629387,-47.67849,-49.12364,-54.062542,-60.32557,-55.698208,-59.5101,-68.082756,-64.318825,-66.597244,-64.052826,-61.88281,-64.44834,-70.07329,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.000883,-32.164482,-31.31568,-33.58094,-37.32579,-39.122814,-39.99012,-42.25855,-43.635185,-47.48079,-44.6709,-51.750404,-51.65602,-49.613846,-54.63465,-64.22798,-60.79791,-71.70643,-67.66455,-64.205,-63.74971,-64.41536,-76.07947,-73.539444,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.568436,-34.30052,-34.35955,-34.6508,-37.76,-39.7925,-41.781258,-49.199417,-42.461937,-47.604088,-45.39637,-54.587105,-57.081,-55.067482,-60.2452,-62.031593,-59.124897,-67.22113,-64.058556,-65.80167,-65.01814,-65.15784,-76.37705,-76.124374,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.614807,-31.325958,-33.75193,-33.819393,-38.478638,-34.214108,-39.35243,-38.194504,-38.398354,-40.152798,-40.851425,-42.874847,-44.118767,-39.015663,-45.184296,-40.185867,-39.852707,-35.485985,-45.29738,-45.50148,-53.203976,-56.93423,-59.144936,-68.63309,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.118305,-30.440987,-34.226303,-34.937996,-36.794018,-37.372444,-35.370293,-39.933823,-43.648346,-48.5314,-42.579918,-43.030533,-45.036476,-45.389584,-47.939648,-45.543266,-45.657883,-49.3133,-48.41384,-46.41179,-62.555546,-66.930046,-78.4058,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.312609,-26.828403,-36.104935,-34.41568,-40.53966,-39.36197,-39.940056,-46.834263,-44.41835,-47.70109,-42.78534,-50.336388,-49.92009,-48.523117,-49.1345,-45.97191,-51.00171,-50.532158,-51.5076,-53.36085,-65.09212,-66.131485,-79.35033,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.751436,-28.561825,-35.423477,-37.097755,-38.053642,-36.044556,-40.396835,-46.141693,-43.96412,-46.268776,-46.88176,-49.165813,-51.818596,-48.353382,-58.14644,-60.913292,-57.775715,-56.58116,-59.650585,-58.466415,-57.98158,-58.283295,-62.535126,-65.5267,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.735357,-29.20793,-32.201363,-32.204636,-35.62529,-32.90512,-42.53667,-43.181583,-41.9799,-48.04161,-47.056503,-49.39394,-45.81141,-53.327656,-51.46793,-56.014027,-56.78174,-60.156425,-58.55327,-58.47847,-58.367973,-64.139946,-68.01759,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.864508,-30.187122,-35.7089,-35.119247,-38.878357,-36.406597,-38.92444,-49.35845,-52.61979,-48.71253,-49.68321,-52.25476,-54.733337,-55.095158,-51.311058,-64.201515,-59.328728,-66.30507,-57.58995,-58.951214,-58.518032,-59.949287,-59.158707,-79.561676,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.399101,-27.940817,-32.47258,-36.578617,-37.4746,-39.624252,-39.415096,-46.257645,-43.783997,-47.599503,-43.850174,-48.44349,-54.59137,-48.639668,-52.056187,-54.309685,-51.752533,-63.09611,-58.27426,-60.12356,-58.600025,-62.098495,-65.61896,-76.61447,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.220837,-26.800484,-33.269203,-30.937431,-31.159899,-34.21901,-33.579105,-38.6529,-41.063095,-42.905205,-41.86753,-42.705055,-42.270424,-43.695877,-50.59762,-45.341057,-47.58737,-57.996254,-53.663795,-50.85678,-59.607117,-64.46089,-62.56779,-77.07067,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.445473,-25.568882,-31.230309,-31.91048,-34.222084,-38.74306,-37.054893,-43.627472,-40.40253,-44.458332,-43.063103,-47.21579,-50.590744,-44.210743,-52.364067,-56.387535,-50.382397,-55.2105,-66.521454,-50.325684,-60.109512,-68.5936,-59.776764,-71.33557,-78.93334,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.13731,-26.061546,-36.0496,-33.016533,-31.894249,-38.393543,-37.20352,-41.42142,-41.21556,-46.587067,-45.391037,-50.623604,-48.94249,-44.812576,-56.184517,-57.358856,-51.77108,-58.919327,-64.418884,-54.046432,-61.603012,-66.22888,-54.88852,-68.63092,-77.7522,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.470413,-25.524124,-32.028908,-35.58283,-37.049984,-35.80485,-38.952217,-41.85759,-41.403564,-44.965523,-45.547367,-49.236183,-50.395943,-44.636528,-53.9118,-59.187622,-48.846554,-59.42754,-64.10483,-57.79577,-58.781693,-68.48903,-66.158905,-72.7943,-78.30611,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.137814,-24.829365,-27.5299,-29.833153,-34.82077,-35.314766,-38.896774,-40.111507,-43.699604,-45.26796,-45.752724,-45.48366,-47.884766,-46.43412,-54.890274,-63.552822,-48.029312,-58.39516,-59.135017,-53.822044,-55.824387,-64.14543,-62.35478,-78.304794,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.980686,-28.004509,-28.983448,-31.126984,-33.186188,-36.836266,-38.647552,-40.253654,-41.516235,-45.128944,-45.30996,-47.62648,-55.360027,-48.91059,-53.529373,-59.374855,-55.178284,-63.288216,-63.837845,-56.731388,-59.107765,-70.18964,-61.16902,-71.74347,-77.35596,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.825876,-24.676172,-26.533195,-30.838463,-27.137777,-29.261148,-39.202522,-35.368164,-37.74934,-36.505066,-35.16037,-41.233093,-40.029636,-36.220963,-42.98134,-37.72204,-39.434013,-36.459663,-43.77388,-42.275364,-55.13723,-61.014816,-53.88719,-71.78972,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.94476,-24.931293,-30.422947,-32.909256,-30.99121,-30.747889,-37.407906,-39.323586,-43.195694,-42.609756,-40.695637,-41.455593,-42.37864,-43.8939,-40.734264,-44.468983,-43.62953,-41.778595,-44.597313,-46.048206,-60.626,-63.241356,-56.86135,-78.780235,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.249096,-26.148037,-30.346952,-34.551353,-33.71528,-39.677315,-42.000557,-43.39059,-45.976547,-43.10187,-43.87789,-43.08779,-43.811375,-50.83287,-45.852676,-45.292587,-46.83531,-50.27807,-49.51677,-49.941875,-56.99077,-64.230606,-58.471046,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.195755,-27.381685,-28.734385,-33.468094,-32.87671,-31.25824,-42.773285,-42.24678,-41.50358,-41.516068,-44.318253,-46.035725,-49.24974,-42.314743,-50.722496,-52.41347,-51.032806,-49.13153,-53.865417,-52.584366,-59.675602,-57.102283,-58.408466,-74.89252,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.086298,-30.417625,-29.409334,-30.369825,-31.226118,-37.42864,-37.606804,-40.66263,-43.438103,-49.442802,-43.52266,-51.209686,-54.74031,-46.26136,-51.361107,-58.608257,-54.62951,-62.30169,-63.218426,-54.76877,-54.810043,-59.44113,-59.687546,-73.21071,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.488386,-26.099106,-29.225788,-30.601841,-34.26479,-36.15459,-38.963158,-42.595818,-41.67057,-47.661983,-45.7137,-50.638645,-51.22237,-43.40367,-52.093708,-61.239697,-51.195015,-58.64728,-56.390743,-51.397404,-64.56156,-66.10127,-68.09239,-78.788704,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.078238,-28.87077,-33.02449,-30.692066,-34.162224,-37.17684,-41.71364,-42.43876,-44.197273,-43.287823,-45.68585,-49.100784,-59.97014,-46.57716,-56.326477,-57.197216,-52.554947,-54.07257,-57.027267,-55.405212,-65.840935,-60.179905,-61.152237,-76.291565,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.03942,-24.550549,-27.615139,-31.28373,-35.75632,-33.4486,-35.010956,-39.038696,-39.581238,-43.036263,-42.24832,-46.783848,-46.58479,-43.96444,-55.528343,-52.569756,-53.003284,-58.336784,-65.43148,-53.326347,-52.43159,-61.323265,-57.28802,-79.66283,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.75478,-23.728748,-27.675419,-33.106102,-37.414463,-35.170418,-38.33245,-42.775528,-42.64544,-49.72001,-48.669044,-50.71142,-56.762085,-50.669937,-55.23201,-54.38821,-61.555553,-60.99729,-62.039566,-57.741283,-54.15215,-59.130493,-58.352158,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.098125,-24.851585,-31.222221,-35.156048,-38.10211,-37.318344,-39.912754,-47.522846,-38.89173,-43.59985,-46.023735,-48.119232,-49.32811,-48.102272,-55.814793,-55.500614,-56.33251,-57.979916,-57.84929,-60.853073,-60.03572,-57.23739,-63.286938,-75.491486,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.058907,-24.574654,-28.699963,-34.56531,-35.288864,-36.16476,-38.651318,-45.30809,-40.373863,-46.23674,-46.710556,-48.19169,-45.00515,-42.657593,-54.500366,-58.021156,-49.93161,-56.981796,-66.102264,-61.08083,-63.54854,-61.56945,-61.508163,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.096619,-26.638126,-28.672146,-34.33832,-36.406586,-37.31112,-40.950897,-43.37502,-40.850777,-50.001072,-47.60163,-49.910206,-49.49022,-47.24953,-53.11684,-63.313026,-53.076355,-57.0736,-60.988724,-54.53462,-57.697243,-64.90549,-62.801674,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-32.50389,-27.000168,-30.49946,-34.841698,-34.099953,-36.73584,-38.880486,-44.933784,-41.848457,-46.5223,-45.704212,-47.64531,-51.819336,-50.785294,-58.632072,-54.05912,-49.654182,-57.255577,-63.29919,-62.314873,-63.077866,-63.37576,-65.59691,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.706709,-25.150713,-31.489784,-30.322731,-36.675472,-34.441505,-33.467964,-34.856983,-37.0256,-38.891884,-39.191204,-42.294395,-40.143623,-38.701065,-39.370335,-41.939655,-40.22943,-39.363594,-41.166412,-43.325844,-51.528816,-58.33902,-62.196114,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-17.805964,-25.871822,-29.177576,-29.809238,-35.650307,-38.325073,-35.64516,-37.519936,-40.536873,-42.807205,-42.056343,-42.241653,-48.63581,-47.40663,-41.589844,-43.728107,-41.291668,-50.484734,-45.963676,-45.55485,-55.644665,-59.15312,-69.12835,-77.02352,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.217613,-22.764622,-33.906544,-35.413628,-37.034782,-37.029,-39.80523,-40.294353,-44.34343,-46.68437,-46.224396,-44.419243,-46.547165,-47.171104,-49.440502,-54.05484,-45.705246,-50.879276,-52.680298,-51.652004,-58.17926,-61.7623,-64.33308,-78.95717,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.385176,-20.250996,-29.786125,-27.214966,-34.16916,-35.87638,-35.42595,-37.288357,-41.604668,-48.59379,-45.487762,-37.424164,-47.15328,-42.234222,-52.154312,-51.603615,-42.574585,-49.535835,-61.56337,-56.22233,-55.71339,-65.949615,-65.68983,-74.33922,-78.8693,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.577007,-28.828539,-30.898367,-34.933266,-38.180725,-37.77025,-39.553123,-43.90651,-42.142193,-51.257793,-48.931396,-50.27024,-54.11227,-50.811966,-52.31501,-56.199715,-51.39759,-52.98146,-55.836746,-58.46259,-55.14352,-64.12854,-61.331398,-79.66029,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.687208,-26.757206,-32.215275,-38.224724,-38.78801,-39.215134,-41.915974,-46.325096,-45.60164,-50.303715,-50.52133,-49.227455,-54.94468,-47.551376,-54.06854,-53.073254,-54.346565,-61.642338,-64.03396,-65.62867,-64.367294,-66.067116,-67.09039,-79.274895,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.677637,-26.457123,-31.807621,-39.112377,-39.417564,-40.638462,-38.82861,-40.30485,-42.36538,-42.706673,-45.69654,-45.31632,-48.908993,-43.53842,-46.419815,-58.4773,-52.08045,-55.618683,-54.525093,-60.107586,-60.497063,-62.122993,-65.16058,-76.07951,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.930649,-22.657066,-30.539724,-31.50516,-33.647316,-36.383385,-40.51954,-42.56611,-45.14494,-46.754436,-45.449627,-42.022137,-46.342865,-47.74431,-47.2821,-58.135338,-55.638535,-51.724598,-59.514854,-67.26688,-64.576614,-63.87785,-62.286385,-79.579735,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.585138,-27.735405,-32.04939,-36.731636,-35.46579,-40.628067,-41.53637,-41.807667,-48.308376,-48.703373,-46.723785,-42.81273,-47.952755,-46.009697,-52.406883,-57.2583,-53.98673,-57.37983,-62.563843,-60.876137,-72.217964,-67.42554,-67.970505,-79.39048,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.350266,-25.916729,-34.595093,-35.61315,-38.28647,-39.977867,-44.380196,-42.056858,-49.990227,-45.513966,-42.13611,-45.864174,-51.68801,-52.992016,-55.769104,-58.9927,-53.71424,-56.91193,-62.550137,-60.968407,-74.62908,-66.037895,-70.11197,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.360363,-25.665802,-33.231346,-33.570267,-39.25328,-43.592552,-44.169193,-42.488567,-46.026634,-45.5138,-52.290092,-49.224503,-49.05644,-45.571907,-48.227673,-55.724655,-50.88791,-52.863945,-49.333305,-52.942238,-70.0467,-60.830643,-66.20274,-79.9954,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.416422,-28.368954,-35.25102,-36.116634,-38.703613,-39.986618,-42.676643,-44.119423,-47.070404,-49.766373,-46.270264,-44.047367,-51.604404,-46.552376,-54.398045,-52.378227,-55.325645,-53.704918,-53.514317,-62.78685,-65.65398,-69.80087,-66.88374,-76.5955,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.496208,-28.45826,-35.311592,-32.394382,-37.7899,-39.507156,-41.304657,-44.488754,-48.71274,-48.08864,-46.526592,-44.192894,-56.190536,-48.509567,-57.614006,-58.124992,-57.831425,-51.660835,-58.746605,-57.18824,-65.86667,-60.658916,-66.123116,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.679708,-29.372551,-35.903152,-31.88115,-36.674377,-32.61451,-34.684574,-36.62355,-40.28836,-37.873737,-43.53264,-40.73945,-38.317238,-41.636055,-40.87841,-40.855022,-42.692543,-42.53083,-43.251278,-46.879204,-60.245186,-70.99797,-70.606674,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.891928,-34.77516,-40.16587,-33.994175,-40.290974,-40.736458,-42.309948,-39.714077,-43.629295,-41.44455,-43.795654,-41.393982,-45.757347,-43.60575,-46.778137,-45.79927,-48.160538,-44.28352,-44.034843,-49.965904,-74.44863,-65.659195,-77.07842,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-31.130415,-31.414312,-37.105324,-39.80584,-38.89669,-39.3041,-44.17421,-47.0354,-48.5489,-48.630054,-51.218876,-46.618618,-53.99672,-48.198647,-52.42025,-56.14238,-52.73021,-50.739357,-54.781834,-53.56701,-67.121445,-66.391396,-67.51787,-69.02486,-79.12397,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.379658,-30.40912,-35.120758,-38.40686,-37.272617,-41.296383,-43.069626,-45.085037,-45.767204,-44.082527,-50.430565,-48.432777,-51.39005,-46.617615,-51.231018,-50.406826,-49.861435,-47.981148,-53.833656,-54.630253,-60.240173,-61.394905,-71.70534,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.358221,-29.654188,-34.6728,-36.118233,-38.110413,-42.0785,-38.853714,-44.89202,-45.53914,-48.430626,-49.07777,-49.97521,-54.011673,-48.948883,-50.35868,-62.188534,-56.243534,-55.11345,-54.14189,-52.901665,-72.37072,-64.43628,-69.77865,-79.235855,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.480042,-30.64097,-39.823776,-37.252014,-39.89103,-41.919907,-42.048553,-51.079533,-58.507294,-47.50503,-50.121944,-51.365852,-60.205475,-54.997437,-55.842766,-63.986725,-52.839714,-55.47239,-57.73947,-60.11632,-61.853878,-67.06183,-69.29646,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.269033,-26.190723,-27.266148,-26.9007,-31.857424,-35.931606,-33.079407,-36.51766,-39.593056,-42.127254,-43.15282,-41.505203,-43.343113,-47.383556,-46.723026,-47.08293,-43.832436,-46.063763,-45.103153,-55.99504,-57.544075,-55.302933,-60.323544,-79.73184,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.546267,-25.659111,-30.501427,-31.20226,-38.234695,-38.10577,-40.27787,-44.764954,-42.069065,-45.645996,-48.90513,-41.275597,-53.651543,-51.582695,-58.611732,-60.845642,-59.71912,-57.15468,-65.755554,-57.64138,-60.457302,-61.14293,-62.05059,-79.512886,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.713202,-28.525692,-33.126465,-36.317795,-40.8767,-43.233116,-39.279808,-49.73232,-48.14626,-53.88176,-54.296547,-48.140423,-53.76486,-48.121906,-51.840866,-53.858414,-60.587833,-52.941574,-62.83823,-64.0845,-62.0652,-68.17388,-64.56065,-79.24526,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-31.677958,-27.618359,-36.870163,-36.442123,-41.827393,-42.299118,-43.449806,-43.68203,-44.99122,-45.666237,-52.568336,-42.53579,-55.12329,-54.297348,-60.657177,-63.91412,-62.73957,-58.008934,-66.84766,-62.25962,-65.23428,-62.86949,-71.355316,-76.09021,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.380484,-26.899706,-31.14813,-31.35157,-36.406647,-38.339962,-39.30516,-44.759186,-45.179863,-51.762,-57.672234,-52.939392,-53.07526,-55.48701,-59.134857,-54.956226,-53.992622,-57.27774,-59.73856,-62.97859,-64.73456,-64.36839,-66.11063,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.156305,-27.250507,-28.73827,-39.787636,-40.095642,-42.60619,-39.68202,-44.28444,-45.79412,-48.086025,-55.766884,-51.27661,-54.91764,-53.82242,-55.374504,-54.618504,-65.50297,-60.704067,-66.29098,-64.37967,-61.303463,-69.00633,-69.17346,-76.78922,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.73261,-29.992908,-37.125347,-33.51171,-40.255753,-42.946114,-40.49029,-45.70616,-46.84516,-49.935448,-51.928024,-47.194202,-56.299644,-49.848057,-52.132286,-60.079582,-57.782303,-51.56623,-56.72227,-61.128365,-63.86303,-66.26201,-66.4802,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.84149,-27.221237,-36.122253,-29.386158,-38.073475,-35.63617,-34.02367,-38.08362,-41.15423,-37.483433,-40.482376,-40.019547,-39.361923,-39.654762,-41.660378,-55.063114,-41.83452,-44.23259,-43.631317,-43.66544,-68.70497,-78.46703,-79.63857,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.158564,-30.670704,-35.984818,-33.191483,-37.950397,-40.736816,-41.06446,-43.435253,-40.826263,-42.969185,-42.905273,-43.33094,-45.68071,-46.566326,-52.35482,-46.733486,-45.78074,-47.97439,-47.080643,-51.41442,-67.08348,-70.82791,-73.16923,-78.19343,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.443413,-30.002457,-36.37114,-31.155897,-37.132393,-41.68535,-40.755157,-48.534996,-47.349014,-52.00995,-54.963814,-48.575356,-54.77781,-55.163002,-57.11879,-60.71286,-56.83246,-57.046253,-60.95318,-62.20484,-60.250504,-62.015236,-70.33594,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.585388,-26.832458,-31.858551,-33.789886,-35.528316,-38.04017,-39.98089,-46.148308,-41.81463,-41.167553,-42.740177,-46.182934,-45.685497,-44.325718,-49.279465,-54.297462,-50.27229,-50.397713,-53.590714,-48.650627,-59.283897,-58.806435,-66.006546,-74.593124,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.845158,-29.144905,-31.2072,-33.60912,-35.67892,-38.97908,-38.09274,-46.90931,-43.92645,-51.21085,-49.812073,-44.483124,-47.08412,-41.079327,-57.996765,-56.863884,-51.817223,-50.87017,-58.838066,-55.619507,-64.522224,-75.02692,-64.68728,-73.39827,-77.96344,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.428905,-29.73879,-37.510292,-38.33661,-36.3036,-44.37529,-43.113235,-48.810837,-43.25737,-47.151463,-51.600582,-49.915604,-58.194916,-50.90517,-54.364147,-63.702507,-55.515682,-53.050835,-61.988724,-61.83415,-61.59022,-75.43512,-64.858604,-73.76821,-76.24873,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.746336,-19.28937,-22.39849,-28.176727,-27.054115,-31.085308,-30.473011,-33.517235,-33.962368,-37.84678,-37.966488,-36.812138,-43.783237,-45.67016,-44.064796,-44.32215,-44.59266,-47.39702,-50.465828,-56.892517,-52.040573,-62.66157,-61.35862,-79.91971,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.293238,-24.648064,-28.593353,-32.675793,-37.52359,-32.779797,-39.34271,-39.72866,-39.797493,-43.060642,-46.544724,-43.634514,-48.12455,-47.884216,-48.77038,-51.45587,-47.995148,-50.59889,-55.899376,-61.211254,-57.181076,-57.05589,-62.22008,-78.33276,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.168085,-26.652493,-30.388973,-30.675022,-38.839897,-39.224594,-36.52054,-38.156845,-42.735466,-40.973167,-44.715527,-47.411316,-52.59931,-50.318954,-53.641136,-52.03617,-50.523125,-47.76168,-54.47928,-58.278145,-55.72964,-55.00995,-66.66243,-79.52182,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.054377,-23.661129,-29.08088,-31.119068,-32.97033,-34.918343,-43.23513,-43.692627,-45.35857,-47.3332,-43.88188,-46.692986,-54.12145,-45.69851,-49.650314,-50.908176,-52.273346,-55.6903,-58.24774,-57.494232,-56.337006,-57.46564,-68.7289,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.87637,-23.848072,-28.508362,-31.734604,-34.878998,-39.15658,-42.764046,-38.200966,-47.014183,-41.21238,-45.208073,-43.789185,-49.988724,-43.33527,-51.842186,-53.17944,-52.38069,-50.466797,-54.804245,-57.03594,-65.33458,-60.577866,-65.952354,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.880596,-27.165482,-31.855103,-33.304653,-35.135387,-35.76703,-42.046432,-37.780045,-48.88494,-40.18621,-41.64481,-49.87041,-47.760193,-47.28029,-49.048164,-51.585007,-50.815926,-48.150795,-52.10516,-52.410107,-58.332993,-69.39954,-64.90822,-73.87133,-79.17439,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.645226,-24.914158,-30.260921,-34.00814,-35.50747,-34.8386,-44.169937,-39.202587,-49.081512,-49.010925,-42.065258,-44.998474,-47.20391,-47.319263,-50.01198,-50.68177,-49.922966,-49.052563,-53.908253,-54.15306,-59.23047,-60.79637,-60.364967,-76.08666,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-16.885689,-19.311932,-23.99792,-29.070732,-32.94793,-32.198845,-34.96894,-34.325157,-35.022675,-36.27881,-38.71512,-38.344913,-36.525818,-41.283386,-36.966286,-40.253075,-44.33854,-46.180054,-47.397236,-45.955383,-63.848087,-68.8018,-76.33005,-76.51659,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.017776,-20.671978,-28.00254,-27.04506,-33.64624,-34.122814,-39.48768,-39.9196,-35.069283,-40.01931,-44.407112,-46.093697,-46.329857,-45.897163,-45.00413,-42.792603,-42.028572,-41.71033,-50.95426,-50.145927,-58.51413,-57.54889,-68.31772,-74.38534,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.74097,-21.549713,-28.051174,-28.718603,-35.335068,-33.703285,-39.85845,-36.945354,-39.49919,-41.39161,-44.20783,-47.155724,-47.524548,-50.79624,-45.496227,-54.699646,-47.753716,-54.09298,-61.160866,-50.12426,-67.62092,-63.475323,-72.76181,-78.706215,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
